TeamNum,TeamName,TeamCountry,TeamCity
2854,The Prototypes,USA,San Jose
2855,BEASTBOT,USA,Saint Paul
2856,Planetary Drive,USA,Lexington
2857,Black Ops,USA,Dallas
2859,Blasterbots,USA,Golden
2861,Infinity's End,USA,Lake City
2862,UTC Westhill Vikings,USA,Stamford
2864,Sigma Phoenix,USA,El Paso
2865,ROBOTEKNIX,USA,Post Falls
2866,Phoenix Robotics,USA,Owings Mills
2867,ElkLogics,USA,Elkhart
2869,Regal Eagles,USA,Bethpage
2871,Beantown Botz,USA,Roxbury
2872,CyberCats,USA,Old Westbury
2873,NWR,USA,Flowood
2874,Iron Eagles,USA,Grain Valley
2875,CyberHawks,USA,Cold Spring Harbor
2876,DevilBotz,USA,Burlington
2877,LigerBots,USA,Newtonville
2879,Oriole Robotics,USA,Saint Louis Park
2880,Finger Puppet Mafia,USA,Galveston
2881,Lady Cans,USA,Austin
2882,Nuts n' Boltz,USA,Katy
2883,F.R.E.D (FIRST Robotics Engineering and Design),USA,Warroad
2884,EngiKnights,USA,Caguas
2885,Falcons,USA,San Juan
2887,Blue Bots,USA,Atlanta
2888,The Beaverbots,USA,Chestnut Hill
2890,The Hawk Collective,USA,Chesapeake
2892,Hottie Botties,USA,Sacramento
2893,Parkway North Robohobos,USA,Saint Louis
2894,ACE Robotics,USA,Kansas City
2895,Blazenbots,USA,Far Rockaway
2896,MechaMonarchs,USA,Honolulu
2897,R3 - Rapoport Raven Robotics,USA,Waco
2898,Flying Hedgehogs,USA,Portland
2900,The Mighty Penguins,USA,Washington
2901,Rocket Sock'em Robots,USA,Cortland
2902,NYACK,USA,Saint Louis
2903,NeoBots,USA,Arlington
2904,PlaZmachines,USA,Monroe
2905,Sultans of Turkiye,Türkiye,Istanbul
2906,Sentinel Prime Robotics,USA,Spanaway
2907,Lion Robotics,USA,Auburn
2908,DeceptiKangs,USA,Kirkland
2909,Zebra Bots,USA,Rochester
2910,Jack in the Bot,USA,Mill Creek
2911,CoolBots,USA,Washington
2912,Panther Robotics,USA,Washington
2913,ROBOT RAMBLER ,USA,Washington
2914,TIGER PRIDE,USA,Washington
2915,Pandamonium,USA,Portland
2916,Bionic Bears,USA,Palm Bay
2917,Woodward RoboDogs,USA,Cincinnati
2918,Gearheads,USA,Jasper
2919,Night Wolves,USA,L.A.
2920,Robo-Hawks,USA,Holly Springs
2921,Falcon,USA,Tacoma
2922,RoboCon,USA,Concrete
2923,Aggies,USA,Rosalia
2924,2924 Murphy's Lawyers,USA,Chimacum
2925,North Central Tech Center,USA,Wenatchee
2926,Robo Sparks,USA,Wapato
2927,NEST Robotics,USA,Graham
2928,Viking Robotics,USA,Seattle
2929,Emeral Ridge JAGBOTS,USA,Puyallup
2930,Sonic Squirrels,USA,Snohomish
2932,Pueo Power Engineering,USA,Honolulu
2933,BASH,USA,Bronx
2934,Tech Tigers ,USA,Houston
2935,NACI Robotics,Canada,Toronto
2936,Gatorzillas,USA,Dickinson
2938,HSE Tigers,USA,Houston
2940,The Alternative Experience,USA,Chicago
2941,BLURR-Ben Logan Ultra Raider Robotics,USA,Bellefontaine
2942,Panda Robotics,USA,Seattle
2943,ROBO Dynamics,USA,Dallas
2944,Titanium Tigers,USA,Spokane
2945,Steel Mustangs,USA,Manitou Springs
2946,Novas,USA,Milwaukee
2947,ROBO-TIGERS,USA,EL PASO
2948,Prototype,USA,Fort Worth
2949,pwnage,USA,Batavia
2950,Devastators,USA,Waco
2951,Benson High Robotics Club,USA,Portland
2952,Brackenbots,USA,San Antonio
2953,South Dallas Bots,USA,Dallas
2956,E-STEM EAGLES,USA,Houston
2957,Knights1,USA,Alden
2958,Grizzly's,USA,Canton
2959,Robotarians,USA,Coloma
2960,Automation Nation,USA,Birmingham
2961,Crimson Tide Engineers,USA,Washington
2962,EagleBots,USA,Washington
2963,AnaDroids,USA,Washington
2964,Robopanthers,USA,Washington
2965,Iron Vikings,USA,Lubbock
2966,Tiger Tech,USA,Pharr
2967,Columbus IronWorks,USA,Columbus
2969,Aftermath,USA,San Antonio
2970,eSchool eBots,USA,Kenosha
2971,ROBO-IDAHO,USA,Coeur d'Alene
2972,Gears and Buccaneers,USA,Lafayette
2973,Mad Rockers,USA,Madison
2974,Walton Robotics,USA,Marietta
2975,Team Viral,USA,Central
2976,The Spartabots,USA,Sammamish
2977,Sir LancerBots,USA,La Crescent
2978,Cavaliers,USA,Saint Louis
2979,RO-BEAUMONT,USA,Beaumont
2980,Whidbey Island Wildcats,USA,Oak Harbor
2981,Bulldogs,USA,Waco
2982,Phoenix Metal,USA,Laredo
2983,Robo-Noles,USA,Fairburn
2984,Vikings Robotics,USA,La Jolla
2985,Tech Know Logic,USA,San Antonio
2986,Cyber Comets,USA,Oklahoma City
2987,Rogue Robotics,USA,Farmington
2988,RoboRiot,USA,Berryville
2989,Star Tech,USA,Richfield
2990,Hotwire,USA,Turner
2991,Boxer Bots,USA,Houston
2992,The S.S. Prometheus,USA,Mandeville
2993,InTech MegaBots,USA,Logan
2994,ASTECHZ,Canada,Ottawa
2995,"""Mountain Force Robotics""",USA,Dallas
2996,Cougars Gone Wired,USA,Colorado Springs
2998,VikingBots,USA,Richmond
2999,TJHS,USA,Rochester
3000,Jeffersontown Robochargers,USA,Louisville
3001,Chieftain Robotics,USA,Santa Fe Springs
3002,Roboblazers,USA,Detroit
3003,TAN(X),USA,Canandaigua
3004,Bx Quixote,USA,Bronx
3005,RoboChargers,USA,Dallas
3006,Red Rock Robotics,USA,Salt Lake City
3007,Robotitans,USA,Oakdale
3008,Team Magma,USA,Honolulu
3009,High Scalers,USA,Boulder City
3010,The Red Plague,USA,Centerburg
3011,RoboWarriors,Germany,APO
3012,Spartans,USA,Houston
3013,Zombots,USA,Vallejo 
3014,Tech Heads,USA,Albuquerque
3015,Ranger Robotics,USA,Spencerport
3016,CyCreek Crusaders,USA,Houston
3017,Patriots,USA,Fresh Meadows
3018,Nordic Storm,USA,Saint Peter
3019,Firebirds,USA,Scottsdale
3020,SMbld,USA,Rancho Santa Margarita
3021,The  Agency,USA,Escondido
3022,MKS Explosion,USA,San Jose
3023,STARK Industries,USA,Elk River
3024,My Favorite Team,USA,Ashland
3025,DARC,USA,Decatur
3026,Orange Crush Robotics,USA,Delano
3027,Seraphim Systems,USA,Ventura
3028,Robot Commando Squad,USA,Hidalgo
3029,Mecha Titans,USA,Pharr
3032,Master Team,Brazil,Aracaju
3034,Galileo,Israel,Kefar Blum
3035,Droid Rage,USA,Corpus Christi
3036,DROBA Warriors,USA,Deer River
3037,LOBOTS,USA,Longview
3038,Inter-district Computers and Engineering,USA,North Branch
3039,Wildcat Robotics,USA,Destrehan
3040,red knights,Canada,toronto
3041,Spartans Robotics Club,USA,Chula Vista
3042,Cobalt Catalysts,USA,Apple Valley
3043,Da Vinci Dragons,USA,El Paso
3044,Team 0xBE4,USA,Ballston Spa
3045,Gear Gremlins,USA,San Mateo
3046,GWHS RoboFanatics,USA,Charmco
3048,EVIT Robotics 2017,USA,Mesa 
3049,BremerTron,USA,Bremerton
3052,Makif Yud,Israel,Rishon Lezion
3053,VB Stingers,USA,Queens Village
3054,IceStorm,USA,Grand Marais
3055,Furious George,USA,Austin
3056,Pirates,USA,Crookston
3057,MHS Jaquers,USA,Rochester
3058,ANNDROIDS,USA,Annandale
3059,Riverside Envirobotics,USA,Yonkers
3060,The Narcoleptic Doxins,USA,Birmingham
3061,Huskie Robotics,USA,Naperville
3062,Spartan Robotics,USA,Natrona Heights
3063,HOLTZ-STARS,Israel,Tel Aviv
3064,Tichon Tel Aviv,Israel,Tichon Tel Aviv
3065,Jatt High School,Israel,Jatt
3067,Robovikes,USA,Geneva
3069,TarNation,USA,Detroit
3070,Team Pronto 3070,USA,Shoreline
3071,Certified NOOBS,USA,Humble
3072,Backwoods Bots,USA,Wytheville
3073,firstinlod,Israel,LOD
3074,New School Robotics,USA,Kennebunk
3075,Ha-Dream Team,Israel,Hod Hasharon
3076,Ort Arad,Israel,Arad
3077,Robobrain,Israel,Jerusalem
3079,The RoboWarriors,USA,Richmond
3080,So-Called Robotics,USA,Rio Grande City
3081,RoboEagles,USA,Bloomington
3082,Chicken Bot Pie,USA,Minnetonka
3083,Artemis,Israel,Maagan Michael
3084,PatriORT,Israel,Hazor
3086,Broncoweiss,Israel,Kyriat Shmona
3087,Ben Shemen,Israel,Ben Shemen
3088,Kill-O-Bites,Israel,Kiryat Bialik
3089,Bot-N,Israel,Haifa
3090,Chaotic Robotics,USA,Winona
3091,100 Scholars,USA,Atlanta
3092,Nazareth Ilit,Israel,Nazareth Ilit
3093,Bearcats,USA,Monroe
3094,Blich,Israel,Ramat Gan
3095,Pilots,USA,Warren
3096,The Village Bulldogs,USA,Detroit
3097,Blue Lightning,USA,Detroit
3098,Waterford Robotics,USA,Waterford
3100,The Lightning Turtles,USA,Mendota Heights
3102,Tech-No-Tigers,USA,Nevis
3103,Iron Plaid,USA,Houston
3104,The Cyber Rams,USA,Stamford
3105, Lagablab,Philippines,Manila
3106,The Contenders,USA,Farmersville
3107,Tilden Techers,USA,Chicago
3108,PR9,USA,pttsburgh
3109,GA Robotics,USA,Memphis
3110,SeaBots,USA,Chicago
3111,RoboCougars,USA,Newark
3112,GSERT Falcons,USA,Bronx
3114,To be determined,USA,Southfield
3115,Robo-Panthers,USA,Detroit
3116,Phoenix,USA,Memphis
3117,Harfangs,Canada,Sherbrooke
3119,Rockets,USA,Detroit
3120,RoboKnights,USA,Sherman Oaks
3121,Alloy Fingerprints,USA,Portage County
3122,The Alluminators,USA,New Ulm
3123,Wildcogs,USA,Pottstown
3124,Cyberian Huskies,USA,Edmond
3125,Pirates of the Pythagorean,USA,Hartford
3126,FlashPoint,USA,Hollis
3128,The Aluminum Narwhals,USA,San Diego
3129,Green MacHHHHine,USA,Mountain View
3130,The ERRORs,USA,Woodbury
3131,Gladiators,USA,Gladstone
3132,Thunder Down Under,Australia,Sydney
3133,Coronado Robotics,USA,Scottsdale
3134,The Accelerators,USA,Cass Lake
3135,Robotic Colonels,USA,Chicago
3136,O.R.C.A.,USA,Ashland
3137,T-Birds,USA,Bohemia
3138,Innovators Robotics,USA,Englewood
3139,Oxford Omega,USA,Oxford
3140,Flagship,USA,Knoxville
3141,PiBots,USA,Torrington
3142,Aperture,USA,Newton
3143,NTC Night Hawks,USA,Norfolk
3144,KRYPTO-KNIGHTS,USA,2801 N.W. 27TH
3145,TeraViks,USA,Coeur D Alene
3146,GRANBY GRUNTS,USA,Granby
3147,Munster Horsepower,USA,Munster
3148,Joltz,USA,Dorchester
3149,PANDAMONIUM!,USA,Lakeland
3150,Mustangs,USA,Marriottsville
3151,Cyberstorm,USA,Sewell
3152,KTC-Monsters,USA,Idabel
3154,"Robo-Razzaitore ""THE RAZZ""",USA,Baltimore
3155,Globots,USA,Las Vegas
3156,Solista,USA,Fremont
3157,Iron Lancers,USA,Rochester
3158,PrepaTec - TECBOT,Mexico,Metepec
3160,F. R. O. G. - FIRST Robotics Organization of Grove,USA,Grove
3161,Tronic Titans,Canada,Oakville
3162,RoBoComm-X,USA,Rochester
3163,ROARBOTS,USA,Henryetta
3164,Stealth Tigers,USA,Tampa
3165,NewBots,USA,Newberg
3166,Rooks,USA,Sandy
3167,Mechanical Misfits,USA,Philadelphia
3168,Warriors,USA,Suffolk
3169,Saint-Borgs,USA,Edmond
3170,Bearded Dragons,USA,Buckeye
3171,HURRICANES,USA,Westhampton Beach
3172,HorsePOWER,USA,Salina
3173,IgKnighters,USA,Rochester
3174,ROBODAWGS,USA,ANNISTON
3175,Knight Vision,USA,Grosse Pointe Woods
3176,Purple Precision,USA,Brownsburg
3177,Fearless Falcons,USA,Chicago
3179,The A.N.T.,USA,Adair
3180,MECHAlosaurs,USA,Trafalgar
3181,Pittsford Panthers,USA,Pittsford
3182,Athena's Warriors,USA,Hartford
3183,EPIC,USA,Burlington
3184,Blaze Robotics,USA,Burnsville
3185,Super Gurus,USA,Cookeville
3186,DECAbotz,USA,Dayton
3187,Arcadia Titan Robotics,USA,Phoenix
3188,The Robotics Factory,USA,Portland
3189,Circuit Breakers,USA,Placerville
3190,Mecha-51,Canada,St Lazare
3191,The Wingnuts,USA,Salt Lake City
3192,High Visibility,USA,Portland
3193,Falco Tech,USA,Austintown
3194,The BRAINS,USA,Tucson
3195,Robo Ninjas,USA,La Mesa
3196,Team SPORK,USA,Mooresville
3197,HexHounds,USA,Cedarburg
3198,Robotomy,USA,Granby
3200,Raptacon,USA,Centennial
3201,Ross Rambotics,USA,Hamilton
3202,KnightBots,USA,St. Paul
3203,The Unlikely Mix,USA,Columbus
3204,Steampunk Penguins,USA,Jamaica Estates
3205,Patriots,USA,Concord
3206,Royal T-Wrecks,USA,Woodbury 
3207,Fighting Scots,USA,Ogden
3208,WildBots,USA,Clifton
3209,NHS Robotics,USA,Niles
3210,Falcons,USA,Hillsboro
3211,The Y Team,Israel,Yeruham
3212,YME Stingbots,USA,Granite Falls
3213,Thunder Tech,USA,Tacoma
3214,High Tech Hounds,USA,Memphis
3215,Apollo,USA,Greensboro
3216,MRT,USA,Missoula
3217,L&M,USA,Edcouch
3218,Panther Robotics,USA,Bonney Lake
3219,"TREAD (Trojan Robotics, Engineering, Art, & Design)",USA,Auburn
3220,Mechanics of Mayhem,USA,Spangle
3221,KM Royals,USA,Kent
3222,Robot Bantam,USA,Clarkston
3223,Robotics of Central Kitsap (ROCK 3223),USA,Silverdale
3224,Lion Hit Squad,USA,Locust Grove
3225,Wolverine Robotics,USA,West Valley City
3226,Eagle Tech,USA,Chula Vista
3227,RoboWolves,USA,Cordova
3228,Rocket,USA,Metairie
3229,Hawktimus Prime,USA,Holly Springs
3230,PrototypeX,USA,Salt Lake City
3231,PioTech,USA,Clifton
3232,South Bend's Finest,USA,South Bend
3233,Bots of the Round Table,USA,Satellite Beach
3234,Red Arrows,USA,Lowell
3235,Mustang,USA,Detroit
3236,TRIFORCE,USA,Franklin
3237,Event Horizon,USA,Spanaway
3238,Cyborg Ferrets,USA,Anacortes
3239,Birds of Prey,USA,Layton
3240,Team Orion,USA,San Antonio
3241,Ogden Dragon Army,USA,Ogden
3242,ILLUMICATS,USA,Ocala
3243,Amperes,USA,Salt Lake City
3244,Granite City Gear Heads,USA,Saint Cloud
3245,Ravens,USA,Sandy
3246,Vandals,USA,Eureka
3247,Robopack,USA,Shawnee
3250,Kennedy Robotics,USA,Sacramento
3251,Savage Pride,USA,Salmon
3253,Rustlers,USA,Great Falls
3255,SuperNURDs,USA,Escondido
3256,WarriorBorgs,USA,San Jose
3257,Vortechs,USA,Rocklin
3258,MADAWGS,USA,Martinsville
3259,Thoroughbots,USA,Somerset
3260,SHARP,USA,Pittsburgh
3261,Bears Robotics,USA,Clearbrook
3262,Luggernauts,USA,Columbus
3263,The Elites G3,USA,Coleraine
3264,nerd nation,USA,Norwalk
3265,Arrowheads,USA,Powder Springs
3266,Robots-R-Us,USA,Eaton
3267,Mariner Robotics,USA,Silver Bay
3268,Valhallabots,USA,Kenmore
3270,CATA-BOTS,USA,Monoe
3271,Dragonbots,USA,Ventura
3272,Ravage Robotics,USA,Carrollton
3273,Cybercats,USA,Springfield
3274,Rocktown Robotics,USA,Harrisonburg
3275,The Regulators,USA,Cass Lake
3276,TOOLCATS,USA,New London - Spicer
3277,ProDigi,USA,Thief River Falls
3278,Electric Lakers,USA,Detroit Lakes
3279,Spingarn Senior High School,USA,Washington
3280,Rhode Rebels,USA,Providence
3281,VBots,USA,Phoenix
3282,Dallas Robo Tigers,USA,Dallas
3283,3283 Coyote Robotix,USA,Clarksburg
3284,Camdenton  LASER 3284,USA,Camdenton
3286,the rocket surgeons,USA,Yakima
3288,Punchers,USA,Big Piney
3289,Soaring Eagle,USA,Draper
3290,Robo Bears LOWbotics,USA,Baudette
3291,Au Pirates,USA,Brooklyn Park
3292,The Aluminum Falcon,USA,Benson
3293,OtterBots,USA,Fergus Falls
3294,Backwoods Engineers,USA,Pine River
3295,STEMdroids,USA,Mentone
3296,Neon Knights,USA,Fresno
3297,Full Metal Jackets,USA,Perham
3298,ArrowBots,USA,Pipestone
3299,The Warehouse Crew,USA,Chaska
3300,Midwest WARRIORS,USA,Ortonville
3301,Patriots,USA,Portland
3302,TurboTrojans,USA,Clawson
3303,Metallic Thunder,USA,Fresno
3305,Matbotz,USA,El Paso
3306,Trojans,USA,Pahala
3307,Robo Dawgs,USA,Luray
3308,JHS Beavers,USA,Jamaica
3309,Friarbots,USA,Anaheim
3310,Black Hawk Robotics,USA,Heath
3311,KB-BOT,USA,Klamath Falls
3312,EagleBots,USA,Bena
3313,Mechatronics,USA,Alexandria
3314,Mechanical Mustangs,USA,Clifton
3315,Mountaineers,USA,Spirit Lake
3316,D-Bug,Israel,Tel Aviv
3317,Q & E Robotics,USA,Hollandale
3318,RoboDragons,USA,Lawrenceville
3319,Galactic Geeks Robotics,USA,Huntsville
3320,Miracles & Machines (M&Ms),USA,Austin
3321,Superior Robotics,USA,Superior
3322,Eagle Evolution,USA,Ann Arbor
3323,Potential Energy,USA,Litchfield
3324,The Metrobots,USA,Columbus
3325,Valle Verde Robotics,USA,El Paso
3326,DATC,USA,Kaysville
3328,NoHoRobo,USA,North Hollywood
3329,Wildbots,USA,Kingsland
3330,System of the Corn,USA,Saint Charles
3331,Tar Heel Robots,USA,Chapel Hill
3332,HustlerTech,USA,Melbourne
3333,Cougars,USA,Julesburg
3334,Eagle Robotics,USA,Salt Lake
3335,Cy-Borgs,USA,Cypress
3336,Zimanators,USA,Swansboro
3337,Panthrobotics,USA,Baton Rouge
3339,BumbleB,Israel,Kfar Yona
3340,Union City EagleX Robotics,USA,Union City
3341,Option 16,USA,San Diego
3343,HSA-Recon,USA,LAREDO
3344,Space Dragons,USA,Fayetteville
3345,Metal Jackets,USA,San Antonio
3346,Kamikaze Comets,USA,Asheboro
3349,Static,USA,Holly Springs
3350,T-BOTS,USA,Texarkana
3351,Ratchet,Israel,Beer-Sheva
3352,3352 Flaming Monkeys 4-H Robotics Club,USA,Belvidere
3353,Freer Robotics Team,USA,Freer
3354,PrepaTec - TecDroid,Mexico,Queretaro
3355,Purple Vipers,USA,Arlington
3356,MC2STEM Maniacs,USA,Cleveland
3357,COMETS,USA,Grand Rapids
3358,Y.T.P.T - J.E.T.S,Israel,Petach Tikva
3359,Royal Robotics,USA,Portsmouth
3360,Hyperion,Canada,Sherbrooke
3361,Governators,USA,Fishersville
3362,Eagle Robotics,USA,Milwaukee
3363,Eagle,USA,Houston
3364,Panhandle Pirates,USA,Tallahassee
3366,Plowbots,USA,Roscoe
3367,Ogichidaa Robotics,USA,White Earth
3368,Spirit of the United Neretva,Bosnia-Herzegovina,Mostar
3369,TIGERS,USA,Pflugerville
3370,Aftershock,USA,Irving
3371,The Bonds ThunderBolts,USA,Greer
3373,Team RoboHawk,USA,Warrenton
3374,Jackson Hole RoboBroncs,USA,Jackson
3375,North Stars,Canada,Toronto
3376,RoboScorps,USA,Satellite Beach
3377,Raiders,USA,Lumberton
3378,OD-BS,Israel,Beit-Shean
3379,Mécani-Wolf,Canada,Montreal
3380,Alchesay Falcon Team,USA,Whiteriver
3381,Droid Rage,USA,Manitowoc
3382,Les Béliers,Canada,Montréal
3383,makif omer,Israel,omer
3384,Sunset BisonBots,USA,Dallas
3385,RoboticST,Israel,gesher haziv
3386,Tornades,Canada,Montreal
3387,Les Aigles d'Or,Canada,Montréal
3388,Flash in memory of Margarita Gusak,Israel,Gan Yavne
3389,TEC Tigers,USA,Salisbury
3390,ANATOLIAN EAGLEBOTS,Türkiye,Çankaya
3392,T-Robots,USA,Grand Prairie
3393,Horns of Havoc,USA,Puyallup
3394,Knight Riders,USA,Hudson
3396,Imperium Machinamentum,Canada,Richmond Hill
3397,Robolions,USA,Saint Louis
3398,Crushing Crusaders,USA,Detroit
3399,Lions,USA,Detroit
3400,RCTC,USA,Detroit
3401,Eagletrons,USA,Orchard Lake
3402,ROBOMonkeys,USA,Lenoir
3403,Cyber Wolf Robotics,USA,Colorado Springs
3404,Robo Bibb,USA,Macon
3405,ALChemists,USA,Salem
3406,Ottoman RoboTecnics,Turkey,Istanbul
3407,Wild Cards,USA,Arden Hills
3408,cyberCubs,USA,Los Angeles
3409,Boiling Point,USA,Cedar Hill
3410,Miami MEngs,USA,Miami
3411,Team Intrepid,USA,Horn Lake
3412,The Flo-Falcons,USA,Wilbraham
3413,Mad Cows,USA,Coppell
3414,Hackbots,USA,Farmington
3415,The RAMS ,USA,Montrose
3416,YCLA Eagles,USA,Chicago
3417,Akins Robotoics,USA,Austin
3418,RoboRiot,USA,Sheboygan Falls
3419,RoHawks,USA,New York
3420,Team 3420,,
3421,Tachyon TECs,USA,Marysville
3422,Robo Champs,USA,Detroit
3423,The Raider,USA,Farmington
3424,Corax,USA,Sandy
3425,PULSARS,USA,Grand Rapids
3450,Random Nuts,USA,Flint
3451,The ANOMALY,USA,Sanford
3452,GreengineerZ,USA,Berrien Springs
3453,DEM BOTS,USA,Winchester
3454,Z Bots,USA,Saint Paul
3455,Robot Revolution,USA,Alexandria
3456,LiveWire,USA,Pocatello
3457,MacBotics,USA,Lawton
3458,Code Blue,USA,Holland
3459,Team PyroTech,USA,Cary
3460,Brentwood Indians,USA,Brentwood
3461,Operation PEACCE Robotics,USA,Bristol
3462,FERVOT,Mexico,Toluca
3463,Red Neck Robotics,USA,Salina
3464,Sim-City,USA,Simsbury
3465,The Omega Factor,USA,Mustang
3466,VIKINGS ROBOTICS,USA,Westford
3467,Windham Windup,USA,Windham
3468,MAGNAtech,USA,West Monroe
3469,The Spanish Inquisition,USA,Mobile
3470,Cyborg Zombies,USA,Temecula
3471,Jagbots,USA,Gretna
3472,PrepaTec - Buluk,Mexico,Atizapan de Zaragoza
3473,Team Sprocket,USA,Diamond Bar
3474,BAYMEN,USA,Hampton Bays
3475,The Crop?,USA,Charleston
3476,Code Orange,USA,Irvine
3477,Chaos Vortex,USA,Chula Vista
3478,PrepaTec - LamBot,Mexico,San Luis Potosí
3479,crimson tide,USA,everett
3480,PrepaTec - ABTOMAT,Mexico,León
3481,Bronc Botz,USA,San Antonio
3482,Arrowbotics,USA,Campbell
3483,Cold Smoke,USA,Bozeman
3484,Short Circuit,USA,Marysville
3485,Cyclone Robotics,USA,Kansas City
3486,STEM&m's,USA,San Diego
3487,Red Pride Robotics,USA,Plainfield
3488,Eagle Army,USA,Orland Park
3489,Category 5,USA,Summerville
3490,Viper Drive,USA,Summerville
3491,FUTURE Dinos,USA,Holtville
3492,Putnam Area Robotics Team (P.A.R.T.s),USA,Winfield
3493,RETRO ROBOT SQUAD,USA,EDENTON
3494,The Quadrangles,USA,Bloomington
3495,MindCraft Robotics,USA,Fresno
3496,The RoboTech Collection,USA,Columbus
3497, THIS IS NOT THE TEAM-Go to 9381 ,USA,Midland
3498,Jankopotamus,USA,Edmond
3499,River's Edge Robotics,USA,Durham
3500,Roboteenz,USA,Perris
3501,Firebots,USA,Sunnyvale
3502,Octo(PI)Rates,USA,Tallahassee 
3503,WRX,USA,Fair Oaks
3504,Girls of Steel,USA,Pittsburgh
3505,Fighting Z-Bots,USA,Lincoln
3506,YETI Robotics,USA,Charlotte
3507,Ubotics #3507,USA,Tulsa
3508,Archimedes,USA,Pittsburg
3509,Team Fallout,USA,Niles
3510,PrepaTec - Tectronic,Mexico,Querétaro
3511,Road Dogs,USA,New Stanton
3512,Spartatroniks,USA,Orcutt
3513,Misfit Toys,USA,Rathdrum
3514,Wayne High Robotics,USA,Wayne
3515,Pneubotic Mustangs,USA,Iselin
3516,RoboChiefs,USA,Memphis
3517,S.E.V.E.R.E.,USA,Queen Creek
3518,LHS Panthers,USA,3810 W Educational Path
3519,Hannibal Robo Pirates,USA,Hannibal
3520,RoboColts,USA,Coral Springs
3521,Noble Nuts,USA,Indio
3522,CBoT´S4,Mexico,Toluca
3524,The Blizzard,USA,Minneapolis
3525,The Nuts & Bolts of Fury,USA,Waterbury
3526,PrepaTec - Blue Ignition,Mexico,Saltillo
3527,PrepaTec - Balam Esmeralda,Mexico,Atizapan de Zaragoza
3528,Up Next,USA,Kansas City
3529,Kobayashi Maru,USA,San Antonio
3530,Patriotix,Canada,Montreal
3531,2XR,Canada,Montreal
3532,Piranhas,Canada,Saint-Hubert
3533,Mekano,Canada,Montreal
3534,House of Cards,USA,Davison
3535,Galaktech Invaders,USA,North Branch
3536,Electro Eagles,USA,Hartland
3537,Delta Force,USA,Indian River
3538,RoboJackets,USA,Auburn Hills
3539,Byting Bulldogs,USA,Romeo
3540,Wildcats,USA,Mooresville
3541,Brebotics,Canada,North York
3542,S.P.E.E.D,USA,Temperance
3543,C4 Robotics,Canada,Arnprior
3544,Spartiates,Canada,Montreal-Nord
3545,Bots in Blue,USA,JBSA Lackland
3546,Buc'n'Gears,USA,Grand Haven
3547,VIRUS,USA,Monroe
3548,Royal Oak Kenwood Academy,USA,Royal Oak
3549,Straughn Robotics 3549,USA,Andalusia
3550,Robotronix,Canada,Lasalle
3552,The T-Birds,USA,San Antonio
3553,South Philly Rambots,USA,Philadelphia
3554,LC Botkickers,USA,Elk Grove
3555,Aluminati,USA,Storrs Mansfield
3556,GET SMART,USA,Lake City
3557,Robo-Sharks,USA,Brandon
3558,FBR Techno Tarheels,USA,Washington
3559,Thundercats,USA,Jasper
3560,MechaWolves,Canada,Brampton
3561,RoboRaiders,USA,San Antonio
3562,LiveWire Robotics 3562,USA,Pocatello
3563,Nantyr Bot-aneers,Canada,Innisfil
3564,EGL Robotics,USA,Wausau
3565,Team T.R.E.A.D.S. (Tomorrows Robotic Engineering And Design Specialists),USA,Connersville
3566,Gone Fishin',USA,Southborough
3567,The Aviators,USA,Armagh
3568,Linden RoboEagles,USA,Linden
3569,The Patrionator,USA,Fresno
3570,Pheonix 3570,USA,Alma
3571,Mustang Robotics,Canada,Milton
3572,Wavelength,USA,Muskegon
3573,The Ohms,USA,Conyers
3574,HIGH TEKERZ,USA,Burien
3575,Okanogan FFA ,USA,Okanogan
3576,Clover Park High School Warriors,USA,Lakewood
3577,Saint's Robotics,USA,Scottsdale
3578,NASA/JCPenney/FSA HS *STAR*,USA,Alpharetta
3580,Marinerds,USA,Cape Coral
3581,THINC Robotics Alliance,USA,Lagrange
3582,Phobots,USA,Mission
3583,Saints,USA,San Juan
3585,Rogue Robots of 4-H,USA,Charlestown
3586,Pride in the Tribe-Caveman Robotics,USA,Reardan
3587,Gorilla Gearheads,USA,Davenport
3588,the Talon,USA,Renton
3589,Cape Coral,USA,Cape Coral
3590,Root Two,Canada,Toronto
3591,"Wild WarBots ""WWB""",USA,Westerville
3592,Sharks,USA,Port Orange
3593,Invictus,USA,Tulsa
3594,Techtonics,USA,Roanoke
3595,Massive Attack,USA,Chicago
3596,Rocket Robotics,USA,South Milwaukee
3597,Robo-Rangers,USA,Kittery
3598,SEStematic Eliminators,USA,Sacramento
3599,Dolphin Robotics,USA,Beaufort
3600,Clockwork,USA,Madison
3601,Spartan Sprockets,USA,Webberville
3602,RoboMos,USA,Escanaba
3603,Cyber Coyotes,USA,Reed City
